,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
837,20201007,LINK,8.9799,8.769,9.01,8.3817,7543306.980000023,-0.6960056132991124,44.84291633736184,-101.09995105590924,34.30651005927932,0.0
838,20201007,LTC,46.55,46.01,46.96,45.02,384596.71961999976,-1.0412855333938893,46.41464125389666,-26.233458543847693,9.064305930694578,0.0
839,20201007,VET,0.011227,0.01011,0.011283,0.009681,2220452922.0,-0.0007927863867975178,43.146228032051084,-189.06704603799554,35.86189233180275,0.0
840,20201008,ADA,0.09632,0.09372,0.09731,0.08975,252697885.80000007,-0.0010316381415935022,47.208165282798035,17.775848145048652,4.078504550146609,0.0
841,20201008,BNB,27.7424,27.6931,27.8153,26.4999,2476236.4610000025,0.8226657977011627,55.35057657108061,21.714301322807884,1.1250785022478413,0.0
842,20201008,BTC,10925.57,10666.4,10950.0,10530.41,51959.69157199996,-16.315418631702414,51.83945376476338,64.9089847359192,8.033139303382736,0.0
843,20201008,ETH,350.95,341.58,353.32,334.21,631794.8756,-6.37653326582722,48.989069966362045,-63.18800146395812,10.756636630900738,0.0
844,20201008,LINK,9.5594,8.9801,9.6909,8.4016,10913109.32999997,-0.6405606767626502,46.625367242827444,-69.68659054587022,21.0381980416421,0.0
845,20201008,LTC,47.21,46.56,47.5,45.45,412581.66491000046,-0.8769635948414063,47.33533635358717,-0.14502211587494568,4.964504553346774,0.0
846,20201008,VET,0.011012,0.011225,0.011474,0.010445,2080423893.0,-0.0008023104256917723,42.66479939251414,-148.35992198291572,32.444978474040234,0.0
847,20201009,ADA,0.10129,0.09632,0.10255,0.09485,310310117.29999995,-0.00046642306988611826,49.56573385966269,93.3058134819521,7.145969915356779,0.0
848,20201009,BNB,28.4076,27.7342,28.5368,27.4548,2590468.0830000043,0.8245273200634777,56.47037319097202,51.01733492628584,5.110537670582957,0.0
849,20201009,BTC,11050.64,10925.44,11104.64,10829.0,48240.07323700004,12.153007238410282,53.047613321373746,134.2588669478193,15.944413230564097,0.0
850,20201009,ETH,365.02,350.94,368.33,347.32,650478.1933799993,-4.7134331370213545,51.22136321037896,12.534652968551129,2.226638403945157,0.0
851,20201009,LINK,10.3959,9.5519,10.5254,9.3701,11276147.450000005,-0.5230968632811965,49.082448690620964,-8.970162221580269,7.167780049020872,0.0
852,20201009,LTC,47.78,47.21,48.2,46.59,402514.89168000006,-0.6927608973506949,48.131545520814626,37.80068728522095,0.23231967383205646,0.0
853,20201009,VET,0.011455,0.011006,0.011803,0.01078,1647939979.0,-0.0007652927302215732,43.99675815307134,-105.05203956899376,26.583080467190033,0.0
854,20201010,ADA,0.10493,0.10133,0.11150999999999997,0.10133,507111063.69999975,0.0002720737543509544,51.21632806775435,177.3243722139774,22.435919102174186,0.0
855,20201010,BNB,28.4414,28.398000000000003,29.2814,28.0666,2405371.4569999957,0.8192854459819721,56.527682320034856,68.54355171127163,11.15429910674777,0.0
856,20201010,BTC,11293.22,11050.64,11491.0,11050.51,43648.036943,53.668530968201594,55.29764380964364,225.2823470068672,31.648042358789652,0.0
857,20201010,ETH,370.52,365.01,378.4,364.71,591005.32129,-2.918005821405586,52.06954972058474,71.88502916906204,9.80876942678251,0.0
858,20201010,LINK,10.5198,10.3923,10.92,10.37,9504046.970000012,-0.41522255855569057,49.4390871516638,33.26383781643239,1.300036340335824,0.0
859,20201010,LTC,48.88,47.78,50.46,47.76,426163.7387699997,-0.45280489756557074,49.65117695314708,106.73607678365249,14.791948311911321,0.0
860,20201010,VET,0.0114,0.011456,0.01204,0.0113,1475399685.0,-0.0007319560515270697,43.86587658944927,-78.88630671853572,22.411123792944526,0.0
861,20201011,ADA,0.10648,0.10488,0.10899,0.10415,313077154.19999987,0.0009712055329358649,51.90963612204543,170.4631949387822,22.435919102174175,0.0
862,20201011,BNB,28.5271,28.41,28.72,27.876,2329452.6659999997,0.8126778926813181,56.67728587032753,55.831553850215,9.25026214197684,0.0
863,20201011,BTC,11369.02,11293.22,11445.0,11221.0,29043.851339000026,91.62961748449015,55.97954697766122,227.95044487363518,31.648042358789663,0.0
864,20201011,ETH,374.16,370.51,377.6,368.87,373318.2377900001,-1.1877281917354026,52.6334411421747,82.31039044432504,9.808769426782519,0.0
865,20201011,LINK,10.8515,10.5168,11.0258,10.15,8174876.860000001,-0.29951515682983043,50.401207050295504,46.10617752757519,4.418982287003887,0.0
866,20201011,LTC,50.48,48.89,51.27,48.66,393329.6318199996,-0.1320182893584274,51.77705920570052,149.34005635473582,19.303789844732457,0.0
867,20201011,VET,0.011436,0.011395,0.011935,0.011241,1154427218.0,-0.00069462452004284,43.97871940088411,-76.33980377677095,23.085711646362007,0.0
868,20201012,ADA,0.10945,0.10652,0.11369,0.10216,436930732.00000006,0.001744798402942574,53.22726331276799,177.83409214557577,29.403845714525158,0.0
869,20201012,BNB,30.6503,28.52,31.1299,28.4338,4364790.220999993,0.9676012989337828,60.188601573320106,128.1587206294451,26.310801758276476,0.0
870,20201012,BTC,11528.25,11369.02,11720.01,11172.0,52825.28370999994,133.02828821759977,57.391963410494206,240.13914828572834,40.66442477399813,0.0
871,20201012,ETH,386.51,374.17,394.8,365.58,844422.6544399998,1.1665612981143454,54.511770901161746,128.69173260599098,21.665149788967707,0.0
872,20201012,LINK,11.4259,10.8515,11.8028,10.6807,11882241.470000004,-0.15962971185790487,52.03621531327141,104.9525854255953,6.71074480130978,0.0
873,20201012,LTC,50.58,50.48,51.5,49.24,622150.7085800003,0.12879126106268757,51.90834655091086,161.23444431358473,20.580252801512223,0.0
874,20201012,VET,0.011377,0.011432,0.011831,0.010905,1792342058.0,-0.0006621664267967148,43.82934207793657,-83.10227773315135,26.952034713191775,0.0
875,20201013,ADA,0.10925,0.10951,0.11428,0.10751,399840888.70000017,0.0023150517987951535,53.12586346798723,178.40796071712975,30.244732974151013,0.0
876,20201013,BNB,30.7256,30.6503,31.7999,30.187,3337167.8769999994,1.0839595424193398,60.306633496489916,164.6039124129418,30.210040336171602,0.0
877,20201013,BTC,11420.56,11528.24,11557.0,11300.0,42205.28370900005,155.35694909784252,56.13190188754376,195.31512403957282,40.664424773998135,0.0
878,20201013,ETH,381.04,386.51,387.75,374.51,645141.9139400002,2.56146608601523,53.53899270874242,115.50201609645838,21.665149788967714,0.0
879,20201013,LINK,11.0016,11.4259,11.5833,10.5221,9695225.65000001,-0.08205913756311567,50.757623321036455,91.13882755465441,4.285394862888851,0.0
880,20201013,LTC,49.89,50.58,50.71,48.8,468445.0522199992,0.27662176192206545,50.91883698279928,128.18158340267777,16.801975731536746,0.0
881,20201013,VET,0.011482,0.011375,0.011767,0.011318,1119050792.0,-0.000620814599023925,44.17840592549782,-66.50300304893702,26.952034713191768,0.0
882,20201014,ADA,0.10703,0.10927,0.11238,0.10519,336699622.60000026,0.002558363974602018,51.988609168374275,137.75367186858003,24.034622483322128,0.0
883,20201014,BNB,30.838,30.7256,31.33,30.3733,2472670.4489999968,1.1717363317727596,60.48752612272945,163.55288882140934,30.210040336171605,0.0
884,20201014,BTC,11417.89,11420.57,11547.98,11280.0,41415.10601499992,170.86745710476862,56.100310763704925,167.50349824604763,39.139179440038184,0.0
885,20201014,ETH,378.69,381.05,387.41,373.13,569557.8293599986,3.4376942253697393,53.117716700964905,104.83505098793283,20.21628075711227,0.0
886,20201014,LINK,10.8896,11.0016,11.3536,10.6201,7758446.609999987,-0.029283358846791785,50.419331414021045,91.56247198014186,4.285394862888851,0.0
887,20201014,LTC,49.79,49.9,51.04,49.27,381873.3122299993,0.3813141012443424,50.773727425928186,131.3698895562853,18.840802449655584,0.0
888,20201014,VET,0.011139,0.011489,0.011583,0.010802,1300293036.0,-0.0006087019718993107,43.26973286552639,-86.3181367690795,32.87342164574298,0.0
889,20201015,ADA,0.10666,0.10703,0.10782,0.10441,221158995.5,0.002690323447662596,51.79743384368539,106.7572742288533,21.944973334600707,0.0
890,20201015,BNB,31.3256,30.838,31.6663,30.399,2684900.014000002,1.266049012400881,61.27941721475638,163.63100968610047,32.26575910852284,0.0
891,20201015,BTC,11505.12,11417.89,11617.34,11250.83,48760.71767900003,188.03051176862027,56.919740087344856,157.23303424886808,41.49108698356235,0.0
892,20201015,ETH,377.64,378.69,381.79,369.85,634038.0945299999,4.001264414894138,52.925228565370915,85.07608398814286,16.68575622815025,0.0
893,20201015,LINK,10.7483,10.8896,10.9317,10.455,6983355.759999998,0.0011276321667192946,49.984547477339994,72.49106933032674,1.5401853700383472,0.0
894,20201015,LTC,49.53,49.79,50.24,48.8,349966.0374300005,0.43825274109493506,50.387505430693516,107.76692850388915,14.566430612270587,0.0
895,20201015,VET,0.010963,0.011139,0.011285,0.0107,793469024.0,-0.0006063143970376998,42.802419997620824,-93.47953061116242,34.003862903703464,0.0
896,20201016,ADA,0.10414,0.10664,0.10733,0.10218,224603403.2999999,0.002562034721809478,50.48932090810198,82.16787891752998,15.973739710882008,0.0
897,20201016,BNB,30.0516,31.3256,31.9798,29.5705,2971307.3670000075,1.2238876294325003,58.130479096810106,125.25199762799873,22.744342263492083,0.0
898,20201016,BTC,11319.32,11505.13,11541.15,11200.0,48797.749502000115,184.51354694080692,54.671144694113885,117.85414601254193,37.333571481941405,0.0
899,20201016,ETH,365.5,377.63,379.83,361.18,654029.3640399995,3.4288197862979928,50.72659466117987,46.00454527592506,7.744852356343723,0.0
900,20201016,LINK,10.5877,10.7472,10.8935,10.2694,6662666.86,0.012130226924718102,49.48283189425916,61.64250324626304,1.5733882000770398,0.0
901,20201016,LTC,47.6,49.52,49.84,45.6,603775.0778600011,0.3239152515674988,47.60668397480516,32.626538987685855,9.201926953637647,0.0
902,20201016,VET,0.010591,0.010959,0.01125,0.010314,874900984.0,-0.0006272080434315611,41.81498392431918,-104.03645883536942,38.21307581804147,0.0
903,20201017,ADA,0.10598,0.10415,0.10739,0.10316,159726089.30000013,0.0025791009594811204,51.41608676911293,85.12058325626036,16.0919115707117,0.0
904,20201017,BNB,30.2414,30.051,30.564,29.6521,1854975.622999999,1.192047797774073,58.45946074089534,101.19383349987628,22.744342263492083,0.0
905,20201017,BTC,11360.2,11319.24,11402.42,11255.0,22368.915241000053,182.9163046272406,55.07509137592941,104.36633498347913,37.33357148194139,0.0
906,20201017,ETH,368.32,365.5,370.46,363.36,285578.24536999984,3.1661962190939335,51.21360988935091,43.181356330814324,7.744852356343735,0.0
907,20201017,LINK,10.6267,10.5867,10.7149,10.4082,3322174.049999999,0.023723232203918698,49.60989206572385,64.4376736070161,1.5733882000770538,0.0
908,20201017,LTC,46.93,47.61,47.64,46.28,222964.8575200003,0.1771982279621085,46.68148391707042,5.320822725059878,9.20192695363765,0.0
909,20201017,VET,0.010988,0.010596,0.011055,0.010499,611662450.0,-0.0006047617944484832,43.26009131120684,-89.93953189479748,38.21307581804145,0.0
910,20201018,ADA,0.10735,0.10589,0.10761,0.10501,110005980.29999992,0.0026723637907967446,52.106601269362045,89.7764223322622,16.55190390520527,0.0
911,20201018,BNB,30.6593,30.2423,31.0354,30.165,2267377.316999998,1.1868528542797208,59.18982836980763,110.13952216666844,26.198512385928442,0.0
912,20201018,BTC,11503.14,11360.31,11505.0,11346.22,23284.041191,190.98255326481558,56.477984040597605,117.61837717708386,41.31039190594829,0.0
913,20201018,ETH,378.11,368.31,378.64,367.1,323468.4709500004,3.705293207258876,52.885996989118546,84.45203377093416,14.78439299434713,0.0
914,20201018,LINK,10.9409,10.6254,11.0,10.6,3679623.94,0.05759912844307813,50.644488384585166,87.09709717519505,3.6143743330107156,0.0
915,20201018,LTC,47.54,46.92,47.98,46.78,164733.2730500001,0.10888876388916913,47.63988349250093,28.03332161412332,6.518901460828448,0.0
916,20201018,VET,0.011627,0.010987,0.01189,0.010963,944373362.0,-0.0005293114159393257,45.51335808708867,-41.363741490443495,19.390512854022056,0.0
917,20201019,ADA,0.10859,0.10737,0.1111,0.10598,229437127.00000024,0.002813892280838698,52.73558437116865,100.65191005893341,23.649706555091814,0.0
918,20201019,BNB,29.9107,30.6568,30.6766,29.7002,1752644.9990000029,1.1095420446751163,57.32218966141769,84.27802024317818,20.51902329706577,0.0
919,20201019,BTC,11751.47,11503.14,11823.99,11407.96,47414.534692000096,214.93489674962257,58.79074462274445,146.17752919986847,51.53423505274696,0.0
920,20201019,ETH,379.3,378.12,384.32,372.5,577252.9026500002,4.180361993803956,53.08820933233967,108.67827545665638,19.35217231399208,0.0
921,20201019,LINK,10.9147,10.9435,11.2226,10.651,4474849.309999998,0.08139370284473202,50.554950321444096,89.53567053766798,7.555087309537916,0.0
922,20201019,LTC,47.99,47.54,48.44,46.8,316808.8316299996,0.09002521806048946,48.3484133579558,43.62707000657389,2.8637980906864002,0.0
923,20201019,VET,0.011396,0.011627,0.01179,0.011303,804933302.0,-0.0004825925126325393,44.84732636232773,-36.76789383400403,19.39051285402206,0.0
924,20201020,ADA,0.10238,0.10856,0.10883,0.10058,336559707.30000037,0.002397340936431222,49.37609528480043,53.77317300919931,8.399774924481948,0.0
925,20201020,BNB,28.8227,29.9043,30.0892,28.5,2583242.4400000055,0.9495373689528108,54.72596915135177,46.2863672510063,7.201946505380024,0.0
926,20201020,BTC,11909.99,11751.46,12038.38,11677.59,62134.75066299996,243.89660481463397,60.187807336571026,163.77535609582753,56.925209727929,0.0
927,20201020,ETH,368.52,379.3,380.73,365.27,617309.8167700003,3.6450126278716084,51.035510769246436,70.91427615240026,11.238895432835943,0.0
928,20201020,LINK,9.8589,10.9116,10.9349,9.7665,7095706.590000004,0.014888041920629647,47.08471387845847,18.676123029775063,8.359218227110574,0.0
929,20201020,LTC,46.88,47.99,48.46,46.36,399254.84677,-0.014323900632916775,46.734684398187014,20.794082757655477,6.156377731005748,0.0
930,20201020,VET,0.010781,0.011393,0.011399,0.01071,823382252.0,-0.0004895479348160352,43.10984986255804,-80.56819052973356,27.412585056797806,0.0
931,20201021,ADA,0.10589,0.10237,0.10858,0.10128,266714219.1999997,0.0023236542810630145,51.1940417456258,63.20248337673642,8.39977492448194,0.0
932,20201021,BNB,29.7329,28.8131,30.4074,28.6406,2663615.8890000028,0.88596294576665,56.43362905941189,59.756416959606554,10.019750261225418,0.0
933,20201021,BTC,12780.96,11910.0,13217.68,11886.95,114584.45676699992,333.2848760883353,66.61988590792515,249.51602272774747,73.9581001995251,0.0
934,20201021,ETH,390.38,368.53,401.49,367.74,1221663.6378400004,4.927804611929901,54.70911653012797,136.7229199172446,26.56178960967787,0.0
935,20201021,LINK,10.7863,9.8589,11.1372,9.7864,8276637.420000014,0.036591168534428675,50.19147424789287,51.147491663523084,4.576091561187372,0.0
936,20201021,LTC,52.98,46.88,55.0,46.85,1425655.0174999957,0.39067904297367306,55.229770747814996,191.60104986876368,31.003317720417815,0.0
937,20201021,VET,0.011339,0.010788,0.011515,0.010745,992072577.0,-0.0004449069676105196,45.105984021366915,-55.02185588178378,24.81520855628616,0.0
938,20201022,ADA,0.11077,0.10585,0.11279000000000003,0.10507,253146949.9,0.002628718713433481,53.59101653906979,103.11181624778993,17.467823403583782,0.0
939,20201022,BNB,30.6396,29.7355,31.3,29.6655,2830836.3370000017,0.8983847321538114,58.06364893688787,93.07248191430232,17.5289523401534,0.0
940,20201022,BTC,12968.52,12780.75,13185.0,12678.08,70038.82414399997,414.48188405403016,67.77953690711927,252.22495974543978,73.9581001995251,0.0
941,20201022,ETH,413.98,390.31,420.73,390.21,1095897.2066699993,7.759250445889791,58.210677935818005,214.99823330550808,37.28723778142757,0.0
942,20201022,LINK,11.9539,10.7805,12.4173,10.7142,10308176.429999994,0.1463172620892319,53.72965183246318,150.74030858080417,15.40210519664952,0.0
943,20201022,LTC,54.35,52.98,56.31,52.97,1405890.004079996,0.8128213488418865,56.82942141431275,265.1257536181863,35.814174512363415,0.0
944,20201022,VET,0.012155,0.011333,0.01244,0.011154,1584408183.0,-0.0003397695167928899,47.872896710756024,20.844544984577894,6.337197245509668,0.0
945,20201023,ADA,0.10805,0.11075,0.11228,0.10515,229349167.10000023,0.002620797867703445,52.115216531290095,87.78673764972825,17.46782340358378,0.0
946,20201023,BNB,30.6377,30.6334,31.2,30.0652,2025854.801000001,0.8977272879022671,58.058939989262676,93.52146961453779,17.52895234015341,0.0
947,20201023,BTC,12923.07,12968.84,13027.69,12720.08,50386.99984100002,469.7487457363022,67.19435725801763,215.90453485679282,73.9581001995251,0.0
948,20201023,ETH,409.11,413.94,419.33,401.3,727832.3224000016,9.500714277947395,57.265562833290815,201.14502686048309,37.287237781427564,0.0
949,20201023,LINK,12.1586,11.9551,12.264,11.5784,8789968.210000014,0.24694644223560402,54.318178792131,175.6227822271189,15.402105196649513,0.0
950,20201023,LTC,55.42,54.35,57.0,53.02,1079055.8923200013,1.2196504162340318,58.04071760783938,242.78248293543257,38.23883637704146,0.0
951,20201023,VET,0.012218,0.012157,0.012574,0.011698,1256726719.0,-0.00024849935640428207,48.08190468194973,44.06202940533894,3.954023066295409,0.0
952,20201024,ADA,0.10797,0.10801,0.1099,0.10726,148170659.59999996,0.0025783437071377063,52.071586987991054,82.79276496430374,17.467823403583775,0.0
953,20201024,BNB,30.6639,30.6461,30.8781,30.4243,1625502.5239999997,0.8890716225155622,58.107404936699766,89.70933849725527,17.5289523401534,0.0
954,20201024,BTC,13111.73,12923.06,13166.73,12870.0,35952.20906999998,522.7451284302188,68.36708976941222,209.13878126780298,75.36120831400788,0.0
955,20201024,ETH,412.14,409.19,416.66,407.0,419236.8710600002,10.998541387475086,57.70752195563994,190.02467950753868,37.28723778142757,0.0
956,20201024,LINK,12.7001,12.1592,12.95,11.9839,7538193.480000002,0.3661682509649751,55.854745757878185,212.94298069308448,24.262306052793292,0.0
957,20201024,LTC,59.23,55.41,59.64,54.83,945746.1708600022,1.8284160156843825,61.97114836083814,268.9084963287452,46.50400721299349,0.0
958,20201024,VET,0.012282,0.012218,0.012433,0.012005,679586280.0,-0.00016905421788230776,48.29975317280916,50.95147673560666,3.9540230662954015,0.0
959,20201025,ADA,0.10639,0.10795,0.10879,0.10603,112506426.2,0.002389661937989826,51.195914347161825,62.03535804696615,13.45941525031201,0.0
960,20201025,BNB,30.128,30.6522,30.9726,29.8805,1486538.4690000012,0.8294093238673028,56.72053920634931,69.03175850032406,10.656720518844283,0.0
961,20201025,BTC,13028.83,13111.73,13350.0,12888.0,38481.579504,551.6963116209736,67.27390144159702,190.31920821669004,77.09970871743609,0.0
962,20201025,ETH,405.86,412.14,417.4,402.5,415586.9761000003,11.545755035688103,56.455672876940795,159.55754648380042,31.788422183368276,0.0
963,20201025,LINK,12.1481,12.7002,12.8574,11.908,7000941.960000007,0.4113695603431218,53.941396969766664,170.63524301027527,22.741904774396566,0.0
964,20201025,LTC,58.84,59.22,60.0,56.53,907068.9860299987,2.2534218469064626,61.362483939014375,236.31147058351095,47.52760542424284,0.0
965,20201025,VET,0.01179,0.012271,0.012574,0.011749,777709133.0,-0.00014413131694430287,46.74007986393136,33.720778682210074,8.433917383297446,0.0
966,20201026,ADA,0.10305999999999997,0.1064,0.1076,0.09892,225727480.6,0.0019489662226652021,49.38520705971781,7.345880992996752,6.297997497111732,0.0
967,20201026,BNB,31.0467,30.1342,31.43,29.96,2648020.1650000107,0.8464984517671255,58.47803405404734,88.23835420310543,15.1192665889712,0.0
968,20201026,BTC,13052.19,13029.64,13238.81,12765.0,60951.67298600004,569.9551340552025,67.42573371667041,161.95060188818945,68.56665487222908,0.0
969,20201026,ETH,392.52,405.85,411.11,382.3,895142.672660001,10.77877034170433,53.88691984715672,98.3286246138405,10.542695476741317,0.0
970,20201026,LINK,11.7096,12.148,12.4472,11.2594,8858167.819999995,0.4071163707840668,52.46448947535241,115.15028018339353,10.402439212880283,0.0
971,20201026,LTC,56.82,58.83,59.31,54.94,937505.2702899986,2.399587203893411,58.294681919657656,176.18265215307596,35.304570486740474,0.0
972,20201026,VET,0.011368,0.011786,0.011975,0.011104,963566171.0,-0.00015662541641132434,45.438172190745256,-22.040797623322813,18.653034842607735,0.0
973,20201027,ADA,0.10255999999999997,0.103,0.10568,0.10178,184291093.79999965,0.0015415961128358024,49.115383719218315,7.746239064084208,6.297997497111731,0.0
974,20201027,BNB,31.4826,31.0436,32.3788,30.9,2889326.9680000013,0.8850126035821972,59.28947209254537,121.21730484473746,23.58284284790462,0.0
975,20201027,BTC,13636.17,13052.15,13789.29,13019.87,80796.55399600013,624.3496338052919,70.91538174618995,179.1285857034923,74.45499359420823,0.0
976,20201027,ETH,403.45,392.52,410.25,389.9,754244.3755200005,10.926913071003412,55.59926956826076,112.2183512707656,10.542695476741331,0.0
977,20201027,LINK,11.9224,11.7086,12.4774,11.49,7621232.430000011,0.4161197518309905,53.109023230504796,118.73564721184721,10.84853249448427,0.0
978,20201027,LTC,57.91,56.8,59.06,56.46,846694.2482499995,2.5737082600834427,59.426978343422356,169.87668317789274,35.30457048674048,0.0
979,20201027,VET,0.01137,0.011368,0.011661,0.011062,1093459715.0,-0.0001644697865540775,45.445622274315454,-32.63940925625899,19.28009996167961,0.0
980,20201028,ADA,0.09869,0.10254,0.10331,0.09501,282164120.7999996,0.0008961510790082006,47.05679677555712,-51.427996158971006,21.223607232546478,0.0
981,20201028,BNB,30.3338,31.473000000000006,31.9375,29.8,2208604.609,0.8134613420187939,56.290362637870594,68.93679312151441,9.990852389291002,0.0
982,20201028,BTC,13266.4,13636.16,13859.48,12888.0,94440.56122599992,630.3544894656588,66.2654048467954,145.41804016086562,66.46944297171106,0.0
983,20201028,ETH,388.23,403.41,409.2,380.52,855275.4688199983,9.704346483602421,52.77618384066613,73.9738967254935,1.8319143560260667,0.0
984,20201028,LINK,11.4403,11.921,12.16,11.15,8020300.250000007,0.3799741341174929,51.47334212625851,81.48733541396037,4.582070613231693,0.0
985,20201028,LTC,55.77,57.9,60.55,54.71,1227549.683179999,2.5100885849661054,56.32133099300283,137.77387363301779,22.536119893111746,0.0
986,20201028,VET,0.010638,0.01137,0.011458,0.010419,1101830630.0,-0.00022713346589752458,43.211651726826524,-95.89345599665911,28.322422344229807,0.0
987,20201029,ADA,0.09531,0.09872,0.10082,0.09484,257269193.80000013,0.0001106229218003213,45.33983510142134,-75.4457605423061,21.55899737523054,0.0
988,20201029,BNB,29.8702,30.3295,30.4272,29.47,1977911.040000004,0.7111507134890154,55.1262488555897,23.87190475922315,6.243602806864801,0.0
989,20201029,BTC,13455.7,13266.4,13642.91,12920.77,74872.60213199993,642.976204115037,67.39755169718342,129.42076107416054,66.46944297171106,0.0
990,20201029,ETH,387.13,388.22,393.72,380.52,573096.0141600006,8.548156407392241,52.57658929032097,49.46433569992552,1.8319143560260738,0.0
991,20201029,LINK,11.2772,11.4448,11.81,11.0816,8541785.18000001,0.33431411332557914,50.924437802036095,61.87050615473558,3.3259174250837797,0.0
992,20201029,LTC,54.87,55.76,56.57,53.37,798253.7344200006,2.359845369403949,55.06925782825722,89.70943559878464,13.749803574483192,0.0
993,20201029,VET,0.010186,0.01064,0.010846,0.0099,1044100760.0,-0.00030969688728652543,41.89609510202266,-160.4418799716128,34.63974673922515,0.0
994,20201030,ADA,0.0933,0.09527,0.09569,0.08915,278450825.99999994,-0.000666419313097702,44.344474678322385,-122.85617758699665,31.92826461555674,0.0
995,20201030,BNB,28.4909,29.8696,30.2596,27.5111,3211305.358000002,0.5128605953246534,51.827421746849204,-42.20645596759115,12.641639066763451,0.0
996,20201030,BTC,13560.1,13455.69,13669.98,13115.0,70657.77888099998,653.8657039865811,68.01006255604085,123.44139085171652,66.82564273035352,0.0
997,20201030,ETH,382.49,387.12,391.97,373.29,771750.7474599999,7.174757790299395,51.72301160765782,29.467079228215578,4.777023302986563,0.0
998,20201030,LINK,11.09,11.2743,11.4811,10.72,7960249.950000002,0.2797976399453397,50.28771366198233,35.71808669166369,3.2417250336690886,0.0
999,20201030,LTC,54.01,54.88,55.78,52.2,706074.8976900006,2.146637649312538,53.8851130746579,66.16443441061642,6.614634142611377,0.0
1000,20201030,VET,0.01008,0.010187,0.010346,0.0095,1206667583.0,-0.0003793097074210605,41.58892632074435,-195.23998016137145,39.06438135469273,0.0
1001,20201031,ADA,0.093,0.09326,0.09555,0.09196,165418867.7,-0.0012915497158088457,44.194672267007206,-105.85134910717612,31.928264615556728,0.0
1002,20201031,BNB,28.5058,28.4969,28.888,28.1132,1986140.314,0.3528491267984357,51.85961474791785,-59.55329579312376,12.641639066763455,0.0
1003,20201031,BTC,13791.0,13560.1,14100.0,13411.5,67339.23851500009,673.3649936210568,69.32845854016075,132.05051225190832,71.89547110214191,0.0
1004,20201031,ETH,386.46,382.59,394.88,379.9,467453.8105,6.3336602548247924,52.406908051488706,43.680813873350985,1.9307834399125665,0.0
1005,20201031,LINK,11.2277,11.0947,11.3981,10.9053,4971547.22,0.24488118518913105,50.75623318361252,39.187121145972206,3.241725033669073,0.0
1006,20201031,LTC,55.72,54.02,56.5,53.6,593903.9754600006,2.091539738962652,55.83837951687463,81.7292645527526,10.315320065936358,0.0
1007,20201031,VET,0.009895,0.010081,0.01036,0.00982,670723652.0,-0.0004442846522207389,41.045601837259134,-173.23194199819483,38.713053358951846,0.0
1008,20201101,ADA,0.09827,0.09296,0.09868,0.09241,138991316.10000014,-0.0013462123154473482,47.42237038954277,-71.71604016264364,21.806959937140704,0.0
1009,20201101,BNB,28.5318,28.5058,28.679,28.0,1916131.681,0.2255370030621897,51.917618739024405,-70.77978868715317,13.655125355802122,0.0
1010,20201101,BTC,13761.5,13791.0,13895.0,13603.0,36285.64852599996,678.6152752884082,68.95287530258189,118.68435876919665,71.89547110214191,0.0
1011,20201101,ETH,396.67,386.44,398.29,384.61,438952.9556500001,6.4169643614209235,54.13547255587411,63.72400845641279,1.4235310948058768,0.0
1012,20201101,LINK,11.5722,11.2259,11.5885,11.0181,3872679.989999997,0.24221543642366328,51.92877327650994,53.183706903312746,0.5612358978243585,0.0
1013,20201101,LTC,55.6,55.69,56.19,54.07,369373.8115099993,2.0149640828530693,55.66720930701454,75.2094841306983,10.315320065936346,0.0
1014,20201101,VET,0.010505,0.009889,0.010607,0.009815,840387713.0,-0.00044146753019409443,43.56064239343514,-123.11138802100312,32.40446632943258,0.0
1015,20201102,ADA,0.09221,0.09827,0.10004,0.09151,250365831.59999952,-0.0018571105342273242,44.36964021471657,-96.11353614414342,17.615908574360947,0.0
1016,20201102,BNB,27.7983,28.5485,29.3079,27.7782,2123599.0519999983,0.06470872168009478,50.15400308437574,-79.33990787927596,6.329163362112669,0.0
1017,20201102,BTC,13549.37,13761.49,13830.0,13195.05,64566.42190799996,658.0733762472973,66.28176362744571,95.04295277569113,47.46531232953248,0.0
1018,20201102,ETH,383.02,396.68,404.5,377.92,779968.5795700012,5.320227600494718,51.546252664822205,40.82165132193552,5.124178452541081,0.0
1019,20201102,LINK,10.7814,11.5681,11.685,10.7049,6924910.690000002,0.17428360353270556,49.14971211378841,20.596144031323842,5.556056364661878,0.0
1020,20201102,LTC,53.8,55.6,56.84,53.01,700498.4928000008,1.7884183354077692,53.139498727331215,57.34361368512794,3.42068067782776,0.0
1021,20201102,VET,0.01005,0.010503,0.0107,0.009939,673383472.0,-0.00047052525646581154,42.17241047402876,-122.64481997355831,30.024398620563343,0.0
1022,20201103,ADA,0.09357,0.09222,0.09417,0.08793,244514002.70000023,-0.0021277343668644894,45.18879143117078,-124.83397034507179,24.888132653878944,0.0
1023,20201103,BNB,26.8638,27.7984,27.7984,25.7499,2591560.8550000023,-0.13657990948841103,48.0048055221146,-156.9895839136157,23.360302908449853,0.0
1024,20201103,BTC,14023.53,13549.63,14066.11,13284.99,74115.63078700003,672.3041731201465,69.05376571528775,104.20894823892603,51.711298019400076,0.0
